batch_id,type,user_count,produced_size_kb,ts0_generated,ts1_serialized,ts2_produced,ts3_created,ts4_consumed,ts5_deserialized,consumed_size_kb,serialize_duration,produce_duration,consume_duration,deserialize_duration,throughput_kbps
889,proto,10000,790.2509765625,1718373265.40018,1718373265.45897,1718373265.52063,1718373265.459,1718373265.55839,1718373265.56444,790.2509765625,0.0587866306304932,0.0616602897644043,0.0993945598602295,0.00604867935180664,7950.64616890266
890,proto,10000,790.2626953125,1718373266.02302,1718373266.09582,1718373266.22497,1718373266.095,1718373266.30253,1718373266.3082,790.2626953125,0.0727972984313965,0.129152059555054,0.207529067993164,0.00567150115966797,3807.96147235881
891,proto,10000,790.2744140625,1718373266.726,1718373266.7905,1718373266.85882,1718373266.79,1718373266.9381,1718373266.94431,790.2744140625,0.0644984245300293,0.0683209896087647,0.148096084594727,0.00621795654296875,5336.22759997424
892,proto,10000,790.236328125,1718373267.361,1718373267.41487,1718373267.46168,1718373267.414,1718373267.51714,1718373267.52627,790.236328125,0.0538692474365234,0.0468120574951172,0.103143930435181,0.009124755859375,7661.49132373439
893,proto,10000,790.2294921875,1718373267.96336,1718373268.04811,1718373268.10591,1718373268.049,1718373268.13914,1718373268.14448,790.2294921875,0.0847542285919189,0.0578031539916992,0.0901374816894531,0.00533843040466309,8766.9355453045
894,proto,10000,773.015625,1718373268.60744,1718373268.6602,1718373268.70396,1718373268.661,1718373268.74169,1718373268.74728,773.015625,0.0527539253234863,0.0437693595886231,0.0806906223297119,0.00559091567993164,9579.99334595986
895,proto,10000,770.8779296875,1718373269.20593,1718373269.26333,1718373269.42038,1718373269.264,1718373269.47449,1718373269.47962,770.8779296875,0.0574042797088623,0.157052516937256,0.210490703582764,0.00512933731079102,3662.2896715455
896,proto,10000,788.9619140625,1718373269.92238,1718373269.97623,1718373270.04664,1718373269.977,1718373270.09635,1718373270.1026,788.9619140625,0.0538465976715088,0.0704128742218018,0.119349956512451,0.00624966621398926,6610.49184362452
897,proto,10000,790.255859375,1718373270.5638,1718373270.61837,1718373270.66662,1718373270.619,1718373270.69951,1718373270.70451,790.255859375,0.054567813873291,0.0482494831085205,0.0805063247680664,0.00500011444091797,9816.07173910468
898,proto,10000,790.2568359375,1718373271.16815,1718373271.22606,1718373271.27784,1718373271.226,1718373271.3099,1718373271.31969,790.2568359375,0.0579094886779785,0.0517764091491699,0.0838985443115234,0.00979447364807129,9419.19603519222
899,proto,10000,790.2509765625,1718373271.77909,1718373271.85111,1718373271.90303,1718373271.852,1718373271.94583,1718373271.95171,790.2509765625,0.0720150470733643,0.0519208908081055,0.0938334465026856,0.00587701797485352,8421.84749698907
900,proto,10000,790.2626953125,1718373272.40459,1718373272.45635,1718373272.56148,1718373272.456,1718373272.60688,1718373272.61189,790.2626953125,0.0517592430114746,0.105128049850464,0.15088152885437,0.0050048828125,5237.63711378652
901,json,25000,4099.66015625,1718373278.30532,1718373278.48023,1718373279.93267,1718373278.484,1718373280.1532,1718373280.3231,4099.66015625,0.174909591674805,1.45244240760803,1.66919732093811,0.169899463653564,2456.06682015637
902,json,25000,4067.01171875,1718373280.43549,1718373280.57939,1718373280.95058,1718373280.583,1718373281.21946,1718373281.39608,4067.01171875,0.143897771835327,0.371196031570435,0.636461734771729,0.176620006561279,6390.03336187785
903,json,25000,4099.5908203125,1718373281.45603,1718373281.61011,1718373282.07529,1718373281.614,1718373282.33853,1718373282.45611,4099.5908203125,0.154086351394653,0.465175628662109,0.724532604217529,0.11757755279541,5658.25581409124
904,json,25000,4099.6630859375,1718373282.57941,1718373282.71117,1718373283.02562,1718373282.715,1718373283.19979,1718373283.32004,4099.6630859375,0.131765127182007,0.314450979232788,0.484787464141846,0.120248794555664,8456.61942433801
905,json,25000,4099.66015625,1718373283.52954,1718373283.64716,1718373283.90556,1718373283.65,1718373284.09678,1718373284.21002,4099.66015625,0.117626905441284,0.258399724960327,0.446775913238525,0.113240242004395,9176.09932579617
906,json,25000,4067.01171875,1718373284.41115,1718373284.55731,1718373284.89413,1718373284.561,1718373285.08821,1718373285.20455,4067.01171875,0.146162271499634,0.336820602416992,0.527209281921387,0.116342544555664,7714.22632000709
907,json,25000,4099.5908203125,1718373285.39658,1718373285.52287,1718373285.79427,1718373285.525,1718373285.96894,1718373286.10883,4099.5908203125,0.126281261444092,0.271404027938843,0.443942070007324,0.139884233474731,9234.51751316307
908,json,25000,4099.6630859375,1718373286.29945,1718373286.46318,1718373286.982,1718373286.47,1718373287.34334,1718373287.46117,4099.6630859375,0.163727998733521,0.518818855285645,0.873337745666504,0.117836713790894,4694.24699239212
909,json,25000,4099.66015625,1718373287.48499,1718373287.67969,1718373288.12275,1718373287.682,1718373288.32981,1718373288.44687,4099.66015625,0.194702386856079,0.443058252334595,0.647809028625488,0.117065906524658,6328.50110926765
910,json,25000,4067.01171875,1718373288.62694,1718373288.74446,1718373288.99434,1718373288.747,1718373289.19826,1718373289.3195,4067.01171875,0.117522239685059,0.249873638153076,0.451263427734375,0.121238946914673,9012.50016906742
911,json,25000,4099.5908203125,1718373289.49743,1718373289.62976,1718373289.93385,1718373289.632,1718373290.13608,1718373290.25372,4099.5908203125,0.132335662841797,0.304090023040771,0.504079580307007,0.117644548416138,8132.82461831854
912,json,25000,4099.6630859375,1718373290.43655,1718373290.5587,1718373290.82849,1718373290.561,1718373290.99962,1718373291.12249,4099.6630859375,0.122145414352417,0.269788265228271,0.438618659973145,0.122872114181519,9346.75940642496
913,json,25000,4099.66015625,1718373291.3644,1718373291.57966,1718373292.02735,1718373291.579,1718373292.24647,1718373292.37075,4099.66015625,0.215255975723267,0.447699069976807,0.667464971542358,0.124281883239746,6142.13528955179
914,json,25000,4067.01171875,1718373292.53107,1718373292.66659,1718373292.93852,1718373292.669,1718373293.13484,1718373293.24743,4067.01171875,0.135519027709961,0.271926164627075,0.465843200683594,0.112590074539185,8730.43056715636
915,json,25000,4099.5908203125,1718373293.44264,1718373293.56552,1718373293.81892,1718373293.568,1718373293.99116,1718373294.11716,4099.5908203125,0.122878551483154,0.253400802612305,0.423159837722778,0.125998973846436,9688.04327550157
916,json,25000,4099.6630859375,1718373294.3221,1718373294.44823,1718373294.77253,1718373294.452,1718373294.98028,1718373295.10597,4099.6630859375,0.12613320350647,0.324296474456787,0.528276205062866,0.125696897506714,7760.45380550432
917,json,25000,4099.66015625,1718373295.27649,1718373295.39853,1718373295.66338,1718373295.401,1718373295.84731,1718373295.96041,4099.66015625,0.122041702270508,0.26485276222229,0.446307182312012,0.113106489181519,9185.73645849137
918,json,25000,4067.01171875,1718373296.16633,1718373296.2975,1718373296.74522,1718373296.302,1718373296.96963,1718373297.10193,4067.01171875,0.131172895431519,0.447720289230347,0.667634725570679,0.132293939590454,6091.67193224351
919,json,25000,4099.5908203125,1718373297.24868,1718373297.37409,1718373297.65903,1718373297.377,1718373297.85364,1718373297.95918,4099.5908203125,0.125406980514526,0.284943103790283,0.476644277572632,0.105533599853516,8600.94416991673
920,json,25000,4099.6630859375,1718373298.16241,1718373298.2716,1718373298.54072,1718373298.279,1718373298.74148,1718373298.86762,4099.6630859375,0.109186887741089,0.269126176834106,0.462480545043945,0.126134395599365,8864.50928556994
921,json,25000,4099.66015625,1718373299.04382,1718373299.19567,1718373299.62367,1718373299.199,1718373299.90333,1718373300.02187,4099.66015625,0.151849508285522,0.427994966506958,0.704326629638672,0.118540048599243,5820.68032604869
922,json,25000,4067.01171875,1718373300.12556,1718373300.23736,1718373300.49588,1718373300.24,1718373300.6831,1718373300.79626,4067.01171875,0.111806869506836,0.258513450622559,0.443104028701782,0.113158464431763,9178.4580037912
923,json,25000,4099.5908203125,1718373300.99857,1718373301.12251,1718373301.38699,1718373301.125,1718373301.58513,1718373301.70453,4099.5908203125,0.123942375183105,0.264482498168945,0.460130929946899,0.119401216506958,8909.61800978171
924,json,25000,4099.6630859375,1718373301.89058,1718373302.00757,1718373302.30474,1718373302.01,1718373302.48804,1718373302.615,4099.6630859375,0.116997241973877,0.297166109085083,0.478042602539063,0.126961708068848,8575.93667209295
925,json,25000,4099.66015625,1718373302.8084,1718373302.92936,1718373303.19225,1718373302.931,1718373303.37544,1718373303.48861,4099.66015625,0.120964527130127,0.262882471084595,0.444439888000488,0.113172292709351,9224.3299193827
926,json,25000,4067.01171875,1718373303.69625,1718373303.8042,1718373304.0483,1718373303.807,1718373304.22908,1718373304.35025,4067.01171875,0.107946157455444,0.24410605430603,0.422075271606445,0.121177196502686,9635.74981133269
927,json,25000,4099.5908203125,1718373304.55091,1718373304.68325,1718373304.9149,1718373304.686,1718373305.10556,1718373305.2264,4099.5908203125,0.132338285446167,0.231649875640869,0.419563293457031,0.120835542678833,9771.09028421799
928,json,25000,4099.6630859375,1718373305.41835,1718373305.53427,1718373305.78115,1718373305.538,1718373305.96976,1718373306.10097,4099.6630859375,0.11592698097229,0.246880054473877,0.431759834289551,0.131210565567017,9495.23962247064
929,json,25000,4099.66015625,1718373306.28656,1718373306.46195,1718373306.80228,1718373306.467,1718373307.04136,1718373307.17245,4099.66015625,0.175390481948853,0.34032416343689,0.574364423751831,0.13108491897583,7137.7334436392
930,json,25000,4067.01171875,1718373307.30555,1718373307.43307,1718373307.6794,1718373307.436,1718373307.85208,1718373307.97162,4067.01171875,0.127521514892578,0.246337890625,0.416075229644775,0.119548797607422,9774.70281569565
931,json,25000,4099.5908203125,1718373308.1829,1718373308.29567,1718373308.5803,1718373308.299,1718373308.76568,1718373308.87991,4099.5908203125,0.112766742706299,0.284631729125977,0.466676712036133,0.114235162734985,8784.64837558701
932,json,25000,4099.6630859375,1718373309.08281,1718373309.21919,1718373309.65277,1718373309.223,1718373310.28771,1718373310.43676,4099.6630859375,0.136373281478882,0.433581352233887,1.06470537185669,0.149050712585449,3850.51413687177
933,json,25000,4099.66015625,1718373310.18278,1718373310.32829,1718373310.64878,1718373310.332,1718373310.83375,1718373310.95412,4099.66015625,0.145511150360107,0.320493698120117,0.501744985580444,0.120377779006958,8170.8044406409
934,json,25000,4067.01171875,1718373311.15242,1718373311.27873,1718373311.57501,1718373311.282,1718373311.84549,1718373311.9784,4067.01171875,0.126302480697632,0.296286106109619,0.563493967056274,0.132910490036011,7217.4893725949
935,json,25000,4099.5908203125,1718373312.0778,1718373312.20349,1718373312.56667,1718373312.207,1718373312.78781,1718373312.91328,4099.5908203125,0.125694036483765,0.363173246383667,0.580814599990845,0.125464200973511,7058.34670887599
936,json,25000,4099.6630859375,1718373313.07071,1718373313.18472,1718373313.47526,1718373313.187,1718373313.66034,1718373313.78348,4099.6630859375,0.11401891708374,0.290538311004639,0.473341464996338,0.123141288757324,8661.11124654845
937,json,25000,4099.66015625,1718373313.97745,1718373314.10607,1718373314.42218,1718373314.109,1718373314.64036,1718373314.76187,4099.66015625,0.128623247146606,0.316111326217651,0.53136134147644,0.121512174606323,7715.39033091622
938,json,25000,4067.01171875,1718373314.92536,1718373315.04613,1718373315.3448,1718373315.048,1718373315.56236,1718373315.67812,4067.01171875,0.120769023895264,0.298670291900635,0.514360904693604,0.115760326385498,7906.92232173566
939,json,25000,4099.5908203125,1718373315.84788,1718373315.97376,1718373316.50686,1718373315.98,1718373317.10972,1718373317.25744,4099.5908203125,0.125883340835571,0.533092737197876,1.12972331047058,0.147712469100952,3628.845029855
940,json,25000,4099.6630859375,1718373317.01409,1718373317.17998,1718373317.52209,1718373317.185,1718373317.75446,1718373317.88316,4099.6630859375,0.165890216827393,0.34210991859436,0.569459438323975,0.128697872161865,7199.21878545656
941,json,25000,4099.66015625,1718373318.0355,1718373318.27537,1718373318.58415,1718373318.279,1718373318.80764,1718373318.93965,4099.66015625,0.239867448806763,0.308783531188965,0.528635740280151,0.132014513015747,7755.17023135322
942,json,25000,4067.01171875,1718373319.0876,1718373319.20807,1718373319.69791,1718373319.212,1718373319.9127,1718373320.13938,4067.01171875,0.120465517044067,0.489847660064697,0.700701475143433,0.226677417755127,5804.20030929361
943,json,25000,4099.5908203125,1718373320.24423,1718373320.42929,1718373321.02358,1718373320.434,1718373321.66122,1718373322.13402,4099.5908203125,0.185054302215576,0.594297409057617,1.22721695899963,0.472798585891724,3340.55913279937
944,json,25000,4099.6630859375,1718373321.54325,1718373321.95062,1718373323.41954,1718373321.954,1718373323.84642,1718373324.13582,4099.6630859375,0.407365083694458,1.46892499923706,1.89241647720337,0.289402961730957,2166.36408281332
945,json,25000,4099.66015625,1718373323.9384,1718373324.19332,1718373325.17397,1718373324.206,1718373326.44373,1718373326.84623,4099.66015625,0.254916906356812,0.980653285980225,2.23772525787354,0.402508497238159,1832.06590792376
946,json,25000,4067.01171875,1718373325.70198,1718373326.14943,1718373330.35447,1718373326.16,1718373331.4156,1718373331.73767,4067.01171875,0.447444438934326,4.20504021644592,5.25560402870178,0.322069883346558,773.842872586924
947,json,25000,4099.5908203125,1718373330.87618,1718373331.24585,1718373332.40744,1718373331.258,1718373333.12473,1718373333.39486,4099.5908203125,0.369669914245605,1.16158962249756,1.86672782897949,0.27013111114502,2196.13741042993
948,json,25000,4099.6630859375,1718373332.9248,1718373333.21148,1718373333.94319,1718373333.221,1718373334.3916,1718373334.88571,4099.6630859375,0.286686897277832,0.731706619262695,1.17060446739197,0.494106769561768,3502.17618344759
949,json,25000,4099.66015625,1718373334.472,1718373334.98044,1718373336.28801,1718373334.991,1718373337.41972,1718373337.85478,4099.66015625,0.508433103561401,1.30757808685303,2.42872405052185,0.435057163238525,1687.9892778964
950,json,25000,4067.01171875,1718373336.79257,1718373337.29014,1718373338.24145,1718373337.299,1718373338.60528,1718373338.8111,4067.01171875,0.497571468353272,0.951305150985718,1.30627918243408,0.205816507339478,3113.43223825373
951,json,40000,6559.388671875,1718373338.74857,1718373339.13406,1718373340.72739,1718373339.146,1718373342.54932,1718373343.23094,6559.388671875,0.385485410690308,1.59332966804504,3.40332293510437,0.681614637374878,1927.34829957412
952,json,40000,6559.4130859375,1718373341.23482,1718373341.92452,1718373345.78503,1718373341.959,1718373346.66339,1718373347.23985,6559.4130859375,0.689705610275269,3.86051177978516,4.70438981056213,0.576457262039185,1394.31750983104
953,json,40000,6526.7998046875,1718373346.29908,1718373346.65739,1718373347.95333,1718373346.68,1718373348.67129,1718373348.97523,6526.7998046875,0.358308792114258,1.2959451675415,1.99128842353821,0.303946256637573,3277.67676823551
954,json,40000,6559.455078125,1718373348.46008,1718373348.71322,1718373349.53455,1718373348.719,1718373350.14704,1718373350.47599,6559.455078125,0.253136157989502,0.821332216262817,1.42804098129272,0.328947305679321,4593.32411608181
955,json,40000,6526.794921875,1718373350.04165,1718373350.30938,1718373351.209,1718373350.315,1718373351.63864,1718373351.85067,6526.794921875,0.267732381820679,0.899616003036499,1.32364392280579,0.212029695510864,4930.92954186642
956,json,40000,6559.388671875,1718373351.71297,1718373351.92566,1718373352.8435,1718373351.931,1718373353.37062,1718373353.61716,6559.388671875,0.212688684463501,0.91783881187439,1.43962001800537,0.246540069580078,4556.33333090436
957,json,40000,6559.4130859375,1718373353.34763,1718373353.57479,1718373354.17671,1718373353.581,1718373354.5282,1718373354.73495,6559.4130859375,0.22716212272644,0.601913690567017,0.94720196723938,0.206748008728027,6925.04166250299
958,json,40000,6526.7998046875,1718373354.67995,1718373354.89596,1718373355.42017,1718373354.9,1718373355.74594,1718373355.94883,6526.7998046875,0.216009378433228,0.524212121963501,0.845935344696045,0.202898025512695,7715.48303970283
959,json,40000,6559.455078125,1718373355.92283,1718373356.12705,1718373357.1533,1718373356.136,1718373357.48354,1718373357.67411,6559.455078125,0.204215288162231,1.02625513076782,1.3475444316864,0.19057035446167,4867.7096828014
960,json,40000,6526.794921875,1718373357.65887,1718373357.84227,1718373358.26738,1718373357.846,1718373358.5567,1718373358.74305,6526.794921875,0.183397531509399,0.425106287002564,0.710700750350952,0.186345338821411,9183.60494012704
961,json,40000,6559.388671875,1718373358.78158,1718373358.97648,1718373359.41556,1718373358.98,1718373359.68468,1718373360.03112,6559.388671875,0.194897174835205,0.43907904624939,0.7046799659729,0.346441984176636,9308.32291055547
962,json,40000,6559.4130859375,1718373359.99807,1718373360.30438,1718373360.68475,1718373360.31,1718373361.00124,1718373361.18999,6559.4130859375,0.306311130523682,0.380374193191528,0.691239356994629,0.188754081726074,9489.35129280908
963,json,40000,6526.7998046875,1718373361.18898,1718373361.39455,1718373361.83488,1718373361.399,1718373362.11326,1718373362.2927,6526.7998046875,0.205570697784424,0.440328359603882,0.714261531829834,0.179436206817627,9137.8290917709
964,json,40000,6559.455078125,1718373362.33966,1718373362.52921,1718373362.91191,1718373362.533,1718373363.19775,1718373363.3721,6559.455078125,0.189546346664429,0.382696390151978,0.664754629135132,0.174345970153809,9867.48311427191
965,json,40000,6526.794921875,1718373363.41607,1718373363.59211,1718373364.02987,1718373363.596,1718373364.32095,1718373364.5148,6526.794921875,0.176038503646851,0.437763452529907,0.724945306777954,0.193851470947266,9003.15494265847
966,json,40000,6559.388671875,1718373364.53404,1718373364.72081,1718373365.19451,1718373364.724,1718373365.55807,1718373365.78741,6559.388671875,0.186768531799316,0.473700523376465,0.834072113037109,0.229341506958008,7864.29442891967
967,json,40000,6559.4130859375,1718373365.69917,1718373365.96511,1718373367.33628,1718373365.971,1718373367.85987,1718373368.06222,6559.4130859375,0.265944004058838,1.37116456031799,1.88887357711792,0.202347040176392,3472.65860743628
968,json,40000,6526.7998046875,1718373367.843,1718373368.05322,1718373368.67648,1718373368.058,1718373369.49995,1718373369.86748,6526.7998046875,0.210223197937012,0.623258352279663,1.4419527053833,0.367528915405273,4526.36191209374
969,json,40000,6559.455078125,1718373369.19421,1718373369.53833,1718373370.47162,1718373369.553,1718373370.93064,1718373371.23062,6559.455078125,0.344120025634766,0.933291435241699,1.37764310836792,0.299974918365479,4761.36020881048
970,json,40000,6526.794921875,1718373370.97507,1718373371.3027,1718373372.60226,1718373371.308,1718373373.44657,1718373373.7305,6526.794921875,0.327634572982788,1.29956364631653,2.13857364654541,0.283928632736206,3051.9383479817
971,json,40000,6559.388671875,1718373373.11831,1718373373.46812,1718373374.14841,1718373373.476,1718373374.53415,1718373375.01614,6559.388671875,0.34981107711792,0.680289268493652,1.05814933776855,0.481991529464722,6198.92527240773
972,json,40000,6559.4130859375,1718373374.66702,1718373375.21458,1718373376.81143,1718373375.224,1718373377.7745,1718373378.0689,6559.4130859375,0.547557592391968,1.59685635566711,2.55050015449524,0.294404029846191,2571.81442407544
973,json,40000,6526.7998046875,1718373377.32097,1718373377.7985,1718373378.3566,1718373377.804,1718373381.14899,1718373381.68013,6526.7998046875,0.477535963058472,0.558097124099731,3.34499049186707,0.531135559082031,1951.2162502574
974,json,40000,6559.455078125,1718373378.88565,1718373379.62438,1718373381.75713,1718373379.638,1718373382.48923,1718373382.91699,6559.455078125,0.738728046417236,2.13274550437927,2.85123252868652,0.427762269973755,2300.56826727729
975,json,40000,6526.794921875,1718373382.26105,1718373382.76093,1718373385.86332,1718373382.775,1718373391.61897,1718373392.02589,6526.794921875,0.499878168106079,3.10238432884216,8.84396767616272,0.406917572021484,737.993981984666
976,json,40000,6559.388671875,1718373386.63945,1718373387.82556,1718373391.69472,1718373387.873,1718373392.34244,1718373392.62426,6559.388671875,1.18610572814941,3.8691577911377,4.4694447517395,0.281810760498047,1467.60705998706
977,json,40000,6559.4130859375,1718373392.20411,1718373392.50406,1718373393.2549,1718373392.51,1718373398.9675,1718373399.71055,6559.4130859375,0.299942493438721,0.750847101211548,6.45749592781067,0.743050098419189,1015.78276769605
978,json,40000,6526.7998046875,1718373393.79389,1718373395.02142,1718373399.66016,1718373395.052,1718373400.61332,1718373401.15782,6526.7998046875,1.22753500938416,4.63873839378357,5.56131625175476,0.54450535774231,1173.60702201176
979,json,40000,6559.455078125,1718373400.18476,1718373400.87472,1718373401.96336,1718373400.881,1718373402.56394,1718373402.80219,6559.455078125,0.689965009689331,1.08863592147827,1.68294286727905,0.238244771957397,3897.61007676404
980,json,40000,6526.794921875,1718373402.46807,1718373402.71506,1718373403.42401,1718373402.722,1718373404.92503,1718373405.71306,6526.794921875,0.246990203857422,0.70894455909729,2.20302891731262,0.788032293319702,2962.64605089104
981,json,40000,6559.388671875,1718373403.93083,1718373404.62636,1718373406.69329,1718373404.656,1718373407.67069,1718373408.44543,6559.388671875,0.695529699325562,2.06692886352539,3.01468992233276,0.774736642837524,2175.80873683996
982,json,40000,6559.4130859375,1718373407.20624,1718373407.81116,1718373409.06255,1718373407.825,1718373409.39478,1718373409.58902,6559.4130859375,0.604923725128174,1.25139045715332,1.56978392601013,0.194236040115356,4178.54519800655
983,json,40000,6526.7998046875,1718373409.56797,1718373409.76343,1718373410.19765,1718373409.769,1718373410.52707,1718373410.71901,6526.7998046875,0.195454597473145,0.434223651885986,0.758070468902588,0.191940307617188,8609.75341004372
984,json,40000,6559.455078125,1718373410.70377,1718373410.90242,1718373411.49289,1718373410.905,1718373412.13155,1718373412.40841,6559.455078125,0.198648929595947,0.590472936630249,1.22654747962952,0.276857614517212,5347.90147716606
985,json,40000,6526.794921875,1718373412.002,1718373412.28331,1718373412.72114,1718373412.287,1718373413.03756,1718373413.23236,6526.794921875,0.281310558319092,0.437825441360474,0.750563621520996,0.1947922706604,8695.85833196743
986,json,40000,6559.388671875,1718373413.22586,1718373413.43906,1718373414.42191,1718373413.444,1718373415.97629,1718373416.63209,6559.388671875,0.213202238082886,0.982848644256592,2.53229069709778,0.655798196792603,2590.29845167169
987,json,40000,6559.4130859375,1718373414.94045,1718373415.57294,1718373417.23774,1718373415.588,1718373418.8909,1718373419.15708,6559.4130859375,0.632495641708374,1.66479897499084,3.30289530754089,0.26618504524231,1985.95852280319
988,json,40000,6526.7998046875,1718373417.75229,1718373418.41729,1718373419.46397,1718373418.433,1718373419.76086,1718373419.9512,6526.7998046875,0.665002107620239,1.04667377471924,1.3278636932373,0.190337419509888,4915.26339482579
989,json,40000,6559.455078125,1718373419.96845,1718373420.1786,1718373420.57994,1718373420.183,1718373420.88524,1718373421.08224,6559.455078125,0.210147857666016,0.401341438293457,0.702237367630005,0.197006464004517,9340.7946949087
990,json,40000,6526.794921875,1718373421.08425,1718373421.31392,1718373422.0674,1718373421.323,1718373422.43282,1718373422.63471,6526.794921875,0.229674339294434,0.753480434417725,1.10981678962708,0.201890468597412,5880.96610438571
991,json,40000,6559.388671875,1718373422.57174,1718373422.77292,1718373423.19301,1718373422.777,1718373423.56879,1718373423.77389,6559.388671875,0.201180934906006,0.420086860656738,0.791793584823608,0.205097436904907,8284.21547938692
992,json,40000,6559.4130859375,1718373423.69642,1718373423.91369,1718373424.86426,1718373423.918,1718373425.94811,1718373426.64447,6559.4130859375,0.217275857925415,0.950567245483398,2.03011107444763,0.696357250213623,3231.06118108451
993,json,40000,6526.7998046875,1718373425.37802,1718373426.1059,1718373427.94823,1718373426.128,1718373429.00725,1718373429.37678,6526.7998046875,0.727885484695435,1.84233212471008,2.87925434112549,0.369527578353882,2266.83683739318
994,json,40000,6559.455078125,1718373428.46033,1718373429.11725,1718373429.73842,1718373429.125,1718373430.14157,1718373430.37516,6559.455078125,0.656926155090332,0.621164321899414,1.01657104492188,0.233592748641968,6452.52991504308
995,json,40000,6526.794921875,1718373430.24188,1718373430.46339,1718373430.84923,1718373430.467,1718373431.16167,1718373431.35836,6526.794921875,0.221512317657471,0.385842084884644,0.694669723510742,0.196685552597046,9395.5367579426
996,json,40000,6559.388671875,1718373431.35236,1718373431.54288,1718373432.34142,1718373431.547,1718373432.72712,1718373432.95116,6559.388671875,0.190514326095581,0.798545598983765,1.18011951446533,0.224041700363159,5558.24100141825
997,json,40000,6559.4130859375,1718373432.84626,1718373433.05951,1718373433.48682,1718373433.063,1718373433.80808,1718373433.99507,6559.4130859375,0.21324896812439,0.427304267883301,0.745079755783081,0.186991930007935,8803.63885211663
998,json,40000,6526.7998046875,1718373433.99006,1718373434.25051,1718373435.92224,1718373434.258,1718373437.25489,1718373437.97014,6526.7998046875,0.260445833206177,1.67172765731812,2.99689340591431,0.715244054794312,2177.85517222835
999,json,40000,6559.455078125,1718373436.43888,1718373437.14973,1718373438.82434,1718373437.164,1718373439.65685,1718373439.9581,6559.455078125,0.710847616195679,1.67460942268372,2.49284815788269,0.301249265670776,2631.30951533618
1000,json,40000,6526.794921875,1718373439.33219,1718373439.66664,1718373440.26409,1718373439.677,1718373440.63647,1718373440.8423,6526.794921875,0.334450244903564,0.597457408905029,0.959473371505737,0.205821514129639,6802.47635391096
1001,json,55000,9019.2001953125,1718373440.76767,1718373441.03889,1718373441.77494,1718373441.044,1718373442.78093,1718373443.15571,9019.2001953125,0.271219968795776,0.736057281494141,1.73693203926086,0.374777555465698,5192.60396575478
1002,json,55000,8986.54296875,1718373442.28919,1718373442.70424,1718373443.36124,1718373442.717,1718373443.79906,1718373444.0795,8986.54296875,0.415042161941528,0.657001495361328,1.08205604553223,0.280442953109741,8305.06239104262
1003,json,55000,9019.208984375,1718373443.86765,1718373444.13988,1718373446.0691,1718373444.146,1718373448.19835,1718373449.36937,9019.208984375,0.272229194641113,1.92921710014343,4.05234527587891,1.17102718353271,2225.67633564216
1004,json,55000,8986.5751953125,1718373446.59677,1718373447.49504,1718373449.70438,1718373447.532,1718373450.20497,1718373450.49744,8986.5751953125,0.898277997970581,2.20933222770691,2.67296552658081,0.292470216751099,3362.02435308169
1005,json,55000,9019.23828125,1718373450.21096,1718373450.50248,1718373451.07056,1718373450.51,1718373451.51288,1718373451.8722,9019.23828125,0.291512966156006,0.568082094192505,1.00287914276123,0.359317541122437,8993.345156643
1006,json,55000,8986.546875,1718373451.58451,1718373451.97744,1718373452.91717,1718373451.989,1718373453.39684,1718373453.67608,8986.546875,0.392928123474121,0.939733743667603,1.40783643722534,0.279243469238281,6383.23219756358
1007,json,55000,9018.2861328125,1718373453.42384,1718373453.70332,1718373454.24396,1718373453.713,1718373456.59083,1718373457.74821,9018.2861328125,0.279477596282959,0.540638446807861,2.87783098220825,1.15738320350647,3133.70944595658
1008,json,55000,8987.4931640625,1718373454.75485,1718373455.82125,1718373458.05205,1718373455.864,1718373459.86146,1718373460.19983,8987.4931640625,1.06639552116394,2.23080778121948,3.99746108055115,0.338369846343994,2248.30035438978
1009,json,55000,8986.6162109375,1718373458.56872,1718373459.43336,1718373460.51086,1718373459.467,1718373460.94286,1718373461.21789,8986.6162109375,0.864643096923828,1.07749319076538,1.47586178779602,0.275027990341187,6089.06354595553
1010,json,55000,9019.1748046875,1718373461.01582,1718373461.30898,1718373462.48756,1718373461.315,1718373462.90752,1718373463.17959,9019.1748046875,0.293160676956177,1.17857122421265,1.59252142906189,0.272069692611694,5663.45585063835
1011,json,55000,8986.59375,1718373462.99174,1718373463.26492,1718373463.85544,1718373463.272,1718373464.26664,1718373464.61096,8986.59375,0.273180723190308,0.590518712997437,0.99463677406311,0.344320297241211,9035.0507686234
1012,json,55000,9019.208984375,1718373464.36174,1718373464.88117,1718373467.05008,1718373464.913,1718373469.66505,1718373470.058,9019.208984375,0.519423484802246,2.16891002655029,4.75204992294312,0.392950773239136,1897.96174927158
1013,json,55000,8986.5390625,1718373467.56337,1718373468.51985,1718373470.16098,1718373468.559,1718373470.60405,1718373470.86951,8986.5390625,0.956482172012329,1.64113116264343,2.04504656791687,0.265461444854736,4394.2955644545
1014,json,55000,9019.2255859375,1718373470.66577,1718373470.94079,1718373471.86861,1718373470.946,1718373472.49784,1718373472.79956,9019.2255859375,0.275021553039551,0.927819490432739,1.55183815956116,0.301716804504395,5811.96275550283
1015,json,55000,8986.546875,1718373472.37445,1718373472.67984,1718373473.29693,1718373472.688,1718373473.78921,1718373474.08599,8986.546875,0.305386543273926,0.617087841033936,1.10120868682861,0.296779870986938,8160.62112702769
